When,Vehicle,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan
09/01/1975,Trucks,0,0,23982,0,0,0,0,0,0,0,0
09/01/1975,"Total, new motor vehicles",9095,9726,89184,3794,2297,1528,2882,33352,385,21968,4157
10/01/1975,"Total, new motor vehicles",13416,11654,134081,6162,3211,1873,3599,54090,461,33271,6344
10/01/1975,Trucks,0,0,30257,0,0,0,0,0,0,0,0
10/01/1975,Passenger cars,0,0,103824,0,0,0,0,0,0,0,0
11/01/1975,Passenger cars,0,0,86908,0,0,0,0,0,0,0,0
11/01/1975,Trucks,0,0,26152,0,0,0,0,0,0,0,0
11/01/1975,"Total, new motor vehicles",10578,10519,113060,4154,2726,1695,3084,50965,355,23969,5015
12/01/1975,"Total, new motor vehicles",9617,9773,112788,4244,2562,1066,2688,57674,316,19861,4987
12/01/1975,Trucks,0,0,26007,0,0,0,0,0,0,0,0
12/01/1975,Passenger cars,0,0,86781,0,0,0,0,0,0,0,0
01/01/1976,Passenger cars,0,0,50065,0,0,0,0,0,0,0,0
01/01/1976,Trucks,0,0,20176,0,0,0,0,0,0,0,0
01/01/1976,"Total, new motor vehicles",8878,8104,70241,3356,1721,1203,2186,24951,278,15958,3606
02/01/1976,"Total, new motor vehicles",9854,10236,82568,4013,2369,1432,2897,27707,381,19714,3965
02/01/1976,Trucks,0,0,24099,0,0,0,0,0,0,0,0
02/01/1976,Passenger cars,0,0,58469,0,0,0,0,0,0,0,0
03/01/1976,Passenger cars,0,0,82240,0,0,0,0,0,0,0,0
03/01/1976,Trucks,0,0,32215,0,0,0,0,0,0,0,0
03/01/1976,"Total, new motor vehicles",13484,12028,114455,5513,3435,2105,4152,37493,486,30192,5567
04/01/1976,"Total, new motor vehicles",13680,11824,135116,6265,3963,2493,4651,45019,557,40587,6077
04/01/1976,Trucks,0,0,33696,0,0,0,0,0,0,0,0
04/01/1976,Passenger cars,0,0,101420,0,0,0,0,0,0,0,0
05/01/1976,Passenger cars,0,0,102769,0,0,0,0,0,0,0,0
05/01/1976,Trucks,0,0,35446,0,0,0,0,0,0,0,0
05/01/1976,"Total, new motor vehicles",14506,12693,138215,6018,3727,2084,4289,48580,601,40204,5513
06/01/1976,"Total, new motor vehicles",15570,12766,140075,5933,3807,2256,4458,49850,577,38771,6087
06/01/1976,Trucks,0,0,36597,0,0,0,0,0,0,0,0
06/01/1976,Passenger cars,0,0,103478,0,0,0,0,0,0,0,0
07/01/1976,Passenger cars,0,0,78933,0,0,0,0,0,0,0,0
07/01/1976,Trucks,0,0,28071,0,0,0,0,0,0,0,0
07/01/1976,"Total, new motor vehicles",11879,10870,107004,4884,3066,1925,3582,36764,453,28427,5154
08/01/1976,"Total, new motor vehicles",11148,10392,95851,4583,2596,1533,3192,32105,371,25070,4861
08/01/1976,Trucks,0,0,26896,0,0,0,0,0,0,0,0
08/01/1976,Passenger cars,0,0,68955,0,0,0,0,0,0,0,0
09/01/1976,Passenger cars,0,0,54181,0,0,0,0,0,0,0,0
09/01/1976,Trucks,0,0,19773,0,0,0,0,0,0,0,0
09/01/1976,"Total, new motor vehicles",8561,8992,73954,3111,2085,1182,2442,25317,328,17889,4047
10/01/1976,"Total, new motor vehicles",15848,12920,138645,6468,3753,1856,4131,50922,630,35172,6945
10/01/1976,Trucks,0,0,37195,0,0,0,0,0,0,0,0
10/01/1976,Passenger cars,0,0,101450,0,0,0,0,0,0,0,0
11/01/1976,Passenger cars,0,0,75879,0,0,0,0,0,0,0,0
11/01/1976,Trucks,0,0,26691,0,0,0,0,0,0,0,0
11/01/1976,"Total, new motor vehicles",11710,10451,102570,4693,2471,1222,2825,40266,344,23726,4862
12/01/1976,"Total, new motor vehicles",10429,9376,92769,4191,2012,1052,2598,37636,330,20637,4508
12/01/1976,Trucks,0,0,24120,0,0,0,0,0,0,0,0
12/01/1976,Passenger cars,0,0,68649,0,0,0,0,0,0,0,0
01/01/1977,Passenger cars,0,0,68426,0,0,0,0,0,0,0,0
01/01/1977,Trucks,0,0,25334,0,0,0,0,0,0,0,0
01/01/1977,"Total, new motor vehicles",11238,10519,93760,4195,2058,1229,2740,36519,387,20900,3975
02/01/1977,"Total, new motor vehicles",12564,12262,97389,4204,2382,1388,2932,35665,360,21371,4261
02/01/1977,Trucks,0,0,26367,0,0,0,0,0,0,0,0
02/01/1977,Passenger cars,0,0,71022,0,0,0,0,0,0,0,0
03/01/1977,Passenger cars,0,0,94144,0,0,0,0,0,0,0,0
03/01/1977,Trucks,0,0,34384,0,0,0,0,0,0,0,0
03/01/1977,"Total, new motor vehicles",14405,13969,128528,5305,3408,2230,3955,45010,456,34240,5550
04/01/1977,"Total, new motor vehicles",13001,12159,127314,5156,3664,2233,4070,46662,508,35383,4478
04/01/1977,Trucks,0,0,30847,0,0,0,0,0,0,0,0
04/01/1977,Passenger cars,0,0,96467,0,0,0,0,0,0,0,0
05/01/1977,Passenger cars,0,0,104740,0,0,0,0,0,0,0,0
05/01/1977,Trucks,0,0,35176,0,0,0,0,0,0,0,0
05/01/1977,"Total, new motor vehicles",15461,14312,139916,5887,4123,2353,4461,50462,634,37413,4810
06/01/1977,"Total, new motor vehicles",13961,13754,135445,5855,3915,2338,4382,51689,598,34048,4905
06/01/1977,Trucks,0,0,34011,0,0,0,0,0,0,0,0
06/01/1977,Passenger cars,0,0,101434,0,0,0,0,0,0,0,0
07/01/1977,Passenger cars,0,0,79562,0,0,0,0,0,0,0,0
07/01/1977,Trucks,0,0,29198,0,0,0,0,0,0,0,0
07/01/1977,"Total, new motor vehicles",11607,11604,108760,4896,2910,1936,3534,39674,496,27736,4367
08/01/1977,"Total, new motor vehicles",11835,12317,107668,5019,2668,1826,3584,38775,373,26626,4645
08/01/1977,Trucks,0,0,29575,0,0,0,0,0,0,0,0
08/01/1977,Passenger cars,0,0,78093,0,0,0,0,0,0,0,0
09/01/1977,Passenger cars,0,0,63470,0,0,0,0,0,0,0,0
09/01/1977,Trucks,0,0,23973,0,0,0,0,0,0,0,0
09/01/1977,"Total, new motor vehicles",10037,10728,87443,3693,2195,1464,2706,32120,341,20419,3740
10/01/1977,"Total, new motor vehicles",15457,12709,131677,6017,3242,1937,3747,48429,595,34048,5496
10/01/1977,Trucks,0,0,33851,0,0,0,0,0,0,0,0
10/01/1977,Passenger cars,0,0,97826,0,0,0,0,0,0,0,0
11/01/1977,Passenger cars,0,0,79052,0,0,0,0,0,0,0,0
11/01/1977,Trucks,0,0,28239,0,0,0,0,0,0,0,0
11/01/1977,"Total, new motor vehicles",12467,11760,107291,4335,2797,1794,3529,40695,422,24828,4664
12/01/1977,"Total, new motor vehicles",9894,9357,79768,3478,1833,1040,2484,31455,300,16605,3322
12/01/1977,Trucks,0,0,22606,0,0,0,0,0,0,0,0
12/01/1977,Passenger cars,0,0,57162,0,0,0,0,0,0,0,0
01/01/1978,Passenger cars,0,0,59943,0,0,0,0,0,0,0,0
01/01/1978,Trucks,0,0,24412,0,0,0,0,0,0,0,0
01/01/1978,"Total, new motor vehicles",10857,9571,84355,3868,2135,1328,2931,31936,333,18084,3312
02/01/1978,"Total, new motor vehicles",11049,11417,96385,4348,2526,1441,3215,36484,366,21990,3558
02/01/1978,Trucks,0,0,25965,0,0,0,0,0,0,0,0
02/01/1978,Passenger cars,0,0,70420,0,0,0,0,0,0,0,0
03/01/1978,Passenger cars,0,0,88426,0,0,0,0,0,0,0,0
03/01/1978,Trucks,0,0,32868,0,0,0,0,0,0,0,0
03/01/1978,"Total, new motor vehicles",14871,12738,121294,5399,3305,2358,4351,42056,451,30688,5077
04/01/1978,"Total, new motor vehicles",14160,13108,136990,6365,4237,2488,5158,48886,682,36536,5370
04/01/1978,Trucks,0,0,35986,0,0,0,0,0,0,0,0
04/01/1978,Passenger cars,0,0,101004,0,0,0,0,0,0,0,0
05/01/1978,Passenger cars,0,0,109738,0,0,0,0,0,0,0,0
05/01/1978,Trucks,0,0,42146,0,0,0,0,0,0,0,0
05/01/1978,"Total, new motor vehicles",16092,15398,151884,6234,4622,3172,5434,54721,810,39457,5944
06/01/1978,"Total, new motor vehicles",16807,14050,147264,5914,4130,2996,5300,57000,885,34692,5490
06/01/1978,Trucks,0,0,40476,0,0,0,0,0,0,0,0
06/01/1978,Passenger cars,0,0,106788,0,0,0,0,0,0,0,0
07/01/1978,Passenger cars,0,0,82822,0,0,0,0,0,0,0,0
07/01/1978,Trucks,0,0,32438,0,0,0,0,0,0,0,0
07/01/1978,"Total, new motor vehicles",12558,11964,115260,5294,3409,2326,4505,41549,601,28257,4797
08/01/1978,"Total, new motor vehicles",11721,11733,108004,4775,3089,2333,3781,39501,586,26285,4200
08/01/1978,Trucks,0,0,30006,0,0,0,0,0,0,0,0
08/01/1978,Passenger cars,0,0,77998,0,0,0,0,0,0,0,0
09/01/1978,Passenger cars,0,0,80067,0,0,0,0,0,0,0,0
09/01/1978,Trucks,0,0,29094,0,0,0,0,0,0,0,0
09/01/1978,"Total, new motor vehicles",10940,10746,109161,5507,3120,1949,3688,44171,657,24408,3975
10/01/1978,"Total, new motor vehicles",14596,12585,125989,4410,2563,2070,4667,48835,403,30704,5156
10/01/1978,Trucks,0,0,34422,0,0,0,0,0,0,0,0
10/01/1978,Passenger cars,0,0,91567,0,0,0,0,0,0,0,0
11/01/1978,Passenger cars,0,0,68311,0,0,0,0,0,0,0,0
11/01/1978,Trucks,0,0,27637,0,0,0,0,0,0,0,0
11/01/1978,"Total, new motor vehicles",12257,10463,95948,3367,2490,1528,2861,33064,433,25120,4365
12/01/1978,"Total, new motor vehicles",9260,7422,74010,3210,1724,983,2101,29125,321,15976,3888
12/01/1978,Trucks,0,0,22204,0,0,0,0,0,0,0,0
12/01/1978,Passenger cars,0,0,51806,0,0,0,0,0,0,0,0
01/01/1979,Passenger cars,0,0,62341,0,0,0,0,0,0,0,0
01/01/1979,Trucks,0,0,26113,0,0,0,0,0,0,0,0
01/01/1979,"Total, new motor vehicles",11282,9288,88454,3616,2422,1489,2948,32705,370,20621,3713
02/01/1979,"Total, new motor vehicles",12375,10539,99071,3546,2533,1796,3194,35211,421,25773,3683
02/01/1979,Trucks,0,0,28588,0,0,0,0,0,0,0,0
02/01/1979,Passenger cars,0,0,70483,0,0,0,0,0,0,0,0
03/01/1979,Passenger cars,0,0,98828,0,0,0,0,0,0,0,0
03/01/1979,Trucks,0,0,37849,0,0,0,0,0,0,0,0
03/01/1979,"Total, new motor vehicles",15901,13018,136677,4847,4052,2638,4857,45109,555,40391,5309
04/01/1979,"Total, new motor vehicles",15304,12918,132349,4996,4020,2516,4411,44813,727,37945,4699
04/01/1979,Trucks,0,0,35232,0,0,0,0,0,0,0,0
04/01/1979,Passenger cars,0,0,97117,0,0,0,0,0,0,0,0
05/01/1979,Passenger cars,0,0,110793,0,0,0,0,0,0,0,0
05/01/1979,Trucks,0,0,40543,0,0,0,0,0,0,0,0
05/01/1979,"Total, new motor vehicles",16106,13939,151336,6153,4375,2841,5361,53968,828,42324,5441
06/01/1979,"Total, new motor vehicles",16325,14031,143932,5591,4065,2965,5262,51932,747,37487,5527
06/01/1979,Trucks,0,0,40230,0,0,0,0,0,0,0,0
06/01/1979,Passenger cars,0,0,103702,0,0,0,0,0,0,0,0
07/01/1979,Passenger cars,0,0,92258,0,0,0,0,0,0,0,0
07/01/1979,Trucks,0,0,35301,0,0,0,0,0,0,0,0
07/01/1979,"Total, new motor vehicles",14588,12824,127559,4895,3360,2392,4153,46193,644,33797,4713
08/01/1979,"Total, new motor vehicles",12774,11317,105117,4218,3015,2326,3614,34741,553,28430,4129
08/01/1979,Trucks,0,0,29392,0,0,0,0,0,0,0,0
08/01/1979,Passenger cars,0,0,75725,0,0,0,0,0,0,0,0
09/01/1979,Passenger cars,0,0,67878,0,0,0,0,0,0,0,0
09/01/1979,Trucks,0,0,29079,0,0,0,0,0,0,0,0
09/01/1979,"Total, new motor vehicles",11995,10663,96957,3916,2596,1795,3065,34292,400,23929,4306
10/01/1979,"Total, new motor vehicles",16884,13616,133204,5316,3310,2458,4170,47774,568,33714,5394
10/01/1979,Trucks,0,0,38805,0,0,0,0,0,0,0,0
10/01/1979,Passenger cars,0,0,94399,0,0,0,0,0,0,0,0
11/01/1979,Passenger cars,0,0,72042,0,0,0,0,0,0,0,0
11/01/1979,Trucks,0,0,29652,0,0,0,0,0,0,0,0
11/01/1979,"Total, new motor vehicles",14513,10940,101694,3830,2445,1584,3069,36483,435,23988,4407
12/01/1979,"Total, new motor vehicles",9886,9546,80052,3302,1793,996,2227,30696,305,17529,3772
12/01/1979,Trucks,0,0,22610,0,0,0,0,0,0,0,0
12/01/1979,Passenger cars,0,0,57442,0,0,0,0,0,0,0,0
01/01/1980,Passenger cars,0,0,63253,0,0,0,0,0,0,0,0
01/01/1980,Trucks,0,0,25484,0,0,0,0,0,0,0,0
01/01/1980,"Total, new motor vehicles",12497,9999,88737,3636,2203,1413,2601,31552,323,21114,3399
02/01/1980,"Total, new motor vehicles",13207,12171,103816,3705,2661,1488,3266,40418,391,22648,3861
02/01/1980,Trucks,0,0,27072,0,0,0,0,0,0,0,0
02/01/1980,Passenger cars,0,0,76744,0,0,0,0,0,0,0,0
03/01/1980,Passenger cars,0,0,89609,0,0,0,0,0,0,0,0
03/01/1980,Trucks,0,0,31835,0,0,0,0,0,0,0,0
03/01/1980,"Total, new motor vehicles",16212,14315,121444,5063,3315,2569,4168,38336,474,32165,4827
04/01/1980,"Total, new motor vehicles",16867,13982,124471,5285,3443,2611,4267,39183,524,33324,4985
04/01/1980,Trucks,0,0,33638,0,0,0,0,0,0,0,0
04/01/1980,Passenger cars,0,0,90833,0,0,0,0,0,0,0,0
05/01/1980,Passenger cars,0,0,83912,0,0,0,0,0,0,0,0
05/01/1980,Trucks,0,0,29589,0,0,0,0,0,0,0,0
05/01/1980,"Total, new motor vehicles",14203,14011,113501,4453,3694,2685,4550,35866,627,29385,4027
06/01/1980,"Total, new motor vehicles",14485,14077,111875,4231,3044,2369,3915,35521,540,29186,4507
06/01/1980,Trucks,0,0,29258,0,0,0,0,0,0,0,0
06/01/1980,Passenger cars,0,0,82617,0,0,0,0,0,0,0,0
07/01/1980,Passenger cars,0,0,82185,0,0,0,0,0,0,0,0
07/01/1980,Trucks,0,0,29582,0,0,0,0,0,0,0,0
07/01/1980,"Total, new motor vehicles",14559,13752,111767,4274,3429,2422,4150,34588,534,29439,4620
08/01/1980,"Total, new motor vehicles",12345,12143,101023,3789,2990,1982,3577,32698,479,27071,3949
08/01/1980,Trucks,0,0,26546,0,0,0,0,0,0,0,0
08/01/1980,Passenger cars,0,0,74477,0,0,0,0,0,0,0,0
09/01/1980,Passenger cars,0,0,67755,0,0,0,0,0,0,0,0
09/01/1980,Trucks,0,0,24056,0,0,0,0,0,0,0,0
09/01/1980,"Total, new motor vehicles",11312,11787,91811,3424,2664,1975,3359,28605,406,23714,4565
10/01/1980,"Total, new motor vehicles",16309,14597,121463,5230,2733,2195,3623,41967,496,29015,5298
10/01/1980,Trucks,0,0,31380,0,0,0,0,0,0,0,0
10/01/1980,Passenger cars,0,0,90083,0,0,0,0,0,0,0,0
11/01/1980,Passenger cars,0,0,73362,0,0,0,0,0,0,0,0
11/01/1980,Trucks,0,0,22679,0,0,0,0,0,0,0,0
11/01/1980,"Total, new motor vehicles",12891,12748,96041,3923,2229,1560,2527,33383,356,22021,4403
12/01/1980,"Total, new motor vehicles",10961,10473,77858,2866,1681,1083,2043,28714,238,16262,3537
12/01/1980,Trucks,0,0,20628,0,0,0,0,0,0,0,0
12/01/1980,Passenger cars,0,0,57230,0,0,0,0,0,0,0,0
01/01/1981,Passenger cars,6204,8359,61004,2117,1158,634,1454,22852,205,16108,1913
01/01/1981,Trucks,4933,3485,20810,968,503,321,555,5654,83,2793,1515
01/01/1981,"Total, new motor vehicles",11137,11844,81814,3085,1661,955,2009,28506,288,18901,3428
02/01/1981,"Total, new motor vehicles",11192,12437,89402,3300,2250,1520,2879,30028,352,21935,3509
02/01/1981,Trucks,4798,3772,21240,997,623,431,704,5472,95,2839,1509
02/01/1981,Passenger cars,6394,8665,68162,2303,1627,1089,2175,24556,257,19096,2000
03/01/1981,Passenger cars,8966,10468,93034,2973,2343,1756,3546,32423,395,27108,3056
03/01/1981,Trucks,6996,4594,30239,1252,803,709,1002,8768,115,4087,1913
03/01/1981,"Total, new motor vehicles",15962,15062,123273,4225,3146,2465,4548,41191,510,31195,4969
04/01/1981,"Total, new motor vehicles",16277,16287,132117,4677,3513,2003,4361,44528,507,34525,5439
04/01/1981,Trucks,6811,5511,32327,1297,902,559,883,9772,98,4285,2209
04/01/1981,Passenger cars,9466,10776,99790,3380,2611,1444,3478,34756,409,30240,3230
05/01/1981,Passenger cars,8842,10199,91446,2888,2355,1582,3292,31665,480,27677,2466
05/01/1981,Trucks,6373,5685,30607,1353,791,624,818,9256,102,3912,1693
05/01/1981,"Total, new motor vehicles",15215,15884,122053,4241,3146,2206,4110,40921,582,31589,4159
06/01/1981,"Total, new motor vehicles",14235,14675,118796,4261,3011,2300,4105,42231,545,29107,4326
06/01/1981,Trucks,5802,5138,30515,1358,758,623,784,10275,108,3893,1776
06/01/1981,Passenger cars,8433,9537,88281,2903,2253,1677,3321,31956,437,25214,2550
07/01/1981,Passenger cars,7086,8047,74464,2403,1824,1344,2453,27477,353,21433,2044
07/01/1981,Trucks,5083,4123,22544,952,736,602,619,5758,80,3268,1323
07/01/1981,"Total, new motor vehicles",12169,12170,97008,3355,2560,1946,3072,33235,433,24701,3367
08/01/1981,"Total, new motor vehicles",11111,10586,84545,3149,2017,1398,2599,28146,286,21714,3539
08/01/1981,Trucks,4339,3391,19301,924,510,412,594,4838,62,2849,1382
08/01/1981,Passenger cars,6772,7195,65244,2225,1507,986,2005,23308,224,18865,2157
09/01/1981,Passenger cars,7025,7505,67535,2543,1402,833,1971,24726,259,18592,2679
09/01/1981,Trucks,4665,3361,19980,912,497,370,571,5093,64,2770,1677
09/01/1981,"Total, new motor vehicles",11690,10866,87515,3455,1899,1203,2542,29819,323,21362,4356
10/01/1981,"Total, new motor vehicles",12478,10323,87398,3371,1928,1429,2507,31351,334,19379,4298
10/01/1981,Trucks,5006,3368,20295,1000,520,420,557,5054,78,2541,1751
10/01/1981,Passenger cars,7472,6955,67103,2371,1408,1009,1950,26297,256,16838,2547
11/01/1981,Passenger cars,7741,7541,80835,2737,1304,939,1931,39427,199,16511,2505
11/01/1981,Trucks,5012,2839,22396,1111,446,401,605,7154,85,2824,1919
11/01/1981,"Total, new motor vehicles",12753,10380,103231,3848,1750,1340,2536,46581,284,19335,4424
12/01/1981,"Total, new motor vehicles",9627,8421,63730,2378,1428,800,1934,22958,206,12890,3088
12/01/1981,Trucks,3985,2539,16433,854,484,318,532,4325,61,1907,1428
12/01/1981,Passenger cars,5642,5882,47297,1524,944,482,1402,18633,145,10983,1660
01/01/1982,Passenger cars,4326,5127,38729,1480,748,457,1216,13632,106,10091,1546
01/01/1982,Trucks,3189,2226,13797,649,396,204,405,3842,42,1715,1129
01/01/1982,"Total, new motor vehicles",7515,7353,52526,2129,1144,661,1621,17474,148,11806,2675
02/01/1982,"Total, new motor vehicles",9409,8803,67804,2741,1384,902,2217,23543,170,15515,3120
02/01/1982,Trucks,3998,2494,17367,905,409,296,545,5130,48,2138,1404
02/01/1982,Passenger cars,5411,6309,50437,1836,975,606,1672,18413,122,13377,1716
03/01/1982,Passenger cars,5681,7513,66711,2380,1797,1383,2727,23125,319,19299,2487
03/01/1982,Trucks,4970,3168,21726,1127,560,465,782,5805,78,3014,1757
03/01/1982,"Total, new motor vehicles",10651,10681,88437,3507,2357,1848,3509,28930,397,22313,4244
04/01/1982,"Total, new motor vehicles",12333,9568,93849,3734,2228,1723,3197,33692,344,22999,4031
04/01/1982,Trucks,5006,2947,21455,1039,533,440,742,6306,83,2720,1639
04/01/1982,Passenger cars,7327,6621,72394,2695,1695,1283,2455,27386,261,20279,2392
05/01/1982,Trucks,4624,2841,21197,1060,624,460,706,6214,84,3031,1553
05/01/1982,Passenger cars,6918,6277,74053,2767,1667,1282,2482,28861,317,21211,2271
05/01/1982,"Total, new motor vehicles",11542,9118,95250,3827,2291,1742,3188,35075,401,24242,3824
06/01/1982,"Total, new motor vehicles",12167,8914,101337,4045,3084,2101,4116,37859,445,24238,4368
06/01/1982,Passenger cars,7729,6122,78968,2798,2322,1539,3269,31280,374,20878,2657
06/01/1982,Trucks,4438,2792,22369,1247,762,562,847,6579,71,3360,1711
07/01/1982,Trucks,2635,1779,13495,562,458,359,525,3864,61,2168,1084
07/01/1982,Passenger cars,4133,4684,51581,1691,1210,1095,1729,19503,244,15707,1585
07/01/1982,"Total, new motor vehicles",6768,6463,65076,2253,1668,1454,2254,23367,305,17875,2669
08/01/1982,"Total, new motor vehicles",7905,7005,72186,2684,1930,1488,2658,27222,352,17996,2946
08/01/1982,Passenger cars,5071,4922,57218,2068,1511,1092,2087,22466,273,15790,1938
08/01/1982,Trucks,2834,2083,14968,616,419,396,571,4756,79,2206,1008
09/01/1982,Trucks,3118,2082,15840,715,465,453,565,4538,93,2529,1282
09/01/1982,Passenger cars,5743,5141,60133,2346,1326,1181,2249,22712,236,16776,2423
09/01/1982,"Total, new motor vehicles",8861,7223,75973,3061,1791,1634,2814,27250,329,19305,3705
10/01/1982,"Total, new motor vehicles",8157,6425,69496,3230,1556,1410,2373,26136,323,16081,3805
10/01/1982,Passenger cars,5104,4635,53854,2357,1139,954,1826,21438,242,13858,2301
10/01/1982,Trucks,3053,1790,15642,873,417,456,547,4698,81,2223,1504
11/01/1982,Trucks,3276,1708,14745,686,532,427,575,4143,69,2132,1197
11/01/1982,Passenger cars,4919,4778,57405,1991,1431,848,1878,24722,204,14824,1810
11/01/1982,"Total, new motor vehicles",8195,6486,72150,2677,1963,1275,2453,28865,273,16956,3007
12/01/1982,"Total, new motor vehicles",8100,6014,66818,2762,1738,1120,2163,26777,268,14796,3080
12/01/1982,Passenger cars,4872,4400,51998,2016,1257,771,1645,22382,200,12682,1773
12/01/1982,Trucks,3228,1614,14820,746,481,349,518,4395,68,2114,1307
01/01/1983,Trucks,2588,1542,12074,538,393,328,433,3472,55,1675,1050
01/01/1983,Passenger cars,3942,4085,40931,1404,1016,449,1431,16685,221,10189,1509
01/01/1983,"Total, new motor vehicles",6530,5627,53005,1942,1409,777,1864,20157,276,11864,2559
02/01/1983,"Total, new motor vehicles",6620,6355,61693,2299,1662,1213,2236,23266,304,15139,2599
02/01/1983,Passenger cars,4094,4801,48740,1679,1192,847,1728,19326,233,13293,1547
02/01/1983,Trucks,2526,1554,12953,620,470,366,508,3940,71,1846,1052
03/01/1983,Trucks,4491,2383,22260,943,791,528,952,6976,96,3607,1493
03/01/1983,Passenger cars,6268,6561,81206,2596,2360,1451,3201,31695,363,24417,2294
03/01/1983,"Total, new motor vehicles",10759,8944,103466,3539,3151,1979,4153,38671,459,28024,3787
04/01/1983,"Total, new motor vehicles",11201,9749,113007,4173,3627,2479,4343,41989,572,30451,4423
04/01/1983,Passenger cars,7077,6882,88354,2875,2772,1913,3427,34001,449,26255,2703
04/01/1983,Trucks,4124,2867,24653,1298,855,566,916,7988,123,4196,1720
05/01/1983,Trucks,3314,2767,21516,1194,681,407,720,7014,115,3970,1334
05/01/1983,Passenger cars,6196,6728,87861,2918,2528,1473,3527,32317,526,29320,2328
05/01/1983,"Total, new motor vehicles",9510,9495,109377,4112,3209,1880,4247,39331,641,33290,3662
06/01/1983,"Total, new motor vehicles",10600,10270,112812,3961,3216,2210,4032,42869,540,31138,3976
06/01/1983,Passenger cars,6786,7091,88519,2909,2280,1627,3193,35113,419,26574,2527
06/01/1983,Trucks,3814,3179,24293,1052,936,583,839,7756,121,4564,1449
07/01/1983,Trucks,2938,2234,18258,795,668,535,754,5761,100,3389,1084
07/01/1983,Passenger cars,4888,5300,64963,2232,2019,1410,2633,24761,314,19496,1910
07/01/1983,"Total, new motor vehicles",7826,7534,83221,3027,2687,1945,3387,30522,414,22885,2994
08/01/1983,"Total, new motor vehicles",8826,8522,89636,3458,2462,1787,3209,33589,459,23939,3385
08/01/1983,Passenger cars,5489,5909,68586,2431,1765,1229,2444,26604,359,20252,2104
08/01/1983,Trucks,3337,2613,21050,1027,697,558,765,6985,100,3687,1281
09/01/1983,Trucks,3003,2010,18487,1033,705,465,693,5379,110,3569,1520
09/01/1983,Passenger cars,4839,4585,61382,2411,1761,1137,2287,24390,335,17598,2039
09/01/1983,"Total, new motor vehicles",7842,6595,79869,3444,2466,1602,2980,29769,445,21167,3559
10/01/1983,"Total, new motor vehicles",10223,8522,100117,3844,2671,1653,3577,38933,456,26147,4091
10/01/1983,Passenger cars,6288,6270,78223,2834,1874,1137,2736,31910,336,22359,2479
10/01/1983,Trucks,3935,2252,21894,1010,797,516,841,7023,120,3788,1612
11/01/1983,Trucks,3858,2359,22172,950,861,512,980,7125,127,3927,1473
11/01/1983,Passenger cars,6111,5573,78514,2517,1985,1115,2963,33285,345,22551,2069
11/01/1983,"Total, new motor vehicles",9969,7932,100686,3467,2846,1627,3943,40410,472,26478,3542
12/01/1983,"Total, new motor vehicles",7949,7447,74199,2988,1687,1004,2451,29914,277,17528,2954
12/01/1983,Passenger cars,4742,5145,56039,2051,1135,692,1809,24041,200,14631,1593
12/01/1983,Trucks,3207,2302,18160,937,552,312,642,5873,77,2897,1361
01/01/1984,Trucks,3173,2039,19607,981,626,358,829,6397,103,3692,1409
01/01/1984,Passenger cars,4077,5029,57353,1838,1402,733,1897,23932,288,16336,1821
01/01/1984,"Total, new motor vehicles",7250,7068,76960,2819,2028,1091,2726,30329,391,20028,3230
02/01/1984,"Total, new motor vehicles",9225,8297,92391,3459,2663,1551,3623,34035,380,25889,3269
02/01/1984,Passenger cars,5434,5906,70090,2367,1887,1112,2675,26801,277,21627,2004
02/01/1984,Trucks,3791,2391,22301,1092,776,439,948,7234,103,4262,1265
03/01/1984,Trucks,4685,3568,31778,1646,1068,656,1172,10404,154,6318,2107
03/01/1984,Passenger cars,6981,7312,96351,3143,2990,1655,3803,36579,507,30481,2900
03/01/1984,"Total, new motor vehicles",11666,10880,128129,4789,4058,2311,4975,46983,661,36799,5007
04/01/1984,"Total, new motor vehicles",9994,9102,121377,4387,3483,2034,4654,47153,620,35971,3979
04/01/1984,Passenger cars,6138,6269,93085,2989,2510,1496,3650,36767,453,30413,2400
04/01/1984,Trucks,3856,2833,28292,1398,973,538,1004,10386,167,5558,1579
05/01/1984,Trucks,3988,3076,30716,1304,1158,764,1199,10957,149,6729,1392
05/01/1984,Passenger cars,7228,7675,107927,3106,2941,1845,4206,42503,560,35619,2244
05/01/1984,"Total, new motor vehicles",11216,10751,138643,4410,4099,2609,5405,53460,709,42348,3636
06/01/1984,"Total, new motor vehicles",11998,11434,133057,5144,4083,2504,5617,51916,778,35511,4072
06/01/1984,Passenger cars,7721,8062,102250,3553,2908,1834,4333,41025,621,29769,2424
06/01/1984,Trucks,4277,3372,30807,1591,1175,670,1284,10891,157,5742,1648
07/01/1984,Trucks,3443,2553,24474,987,856,577,943,8821,112,5005,1177
07/01/1984,Passenger cars,5173,6030,80247,2443,1964,1233,2898,31429,415,26838,1824
07/01/1984,"Total, new motor vehicles",8616,8583,104721,3430,2820,1810,3841,40250,527,31843,3001
08/01/1984,"Total, new motor vehicles",8218,8504,97471,3600,2650,1783,3449,37039,445,28694,3089
08/01/1984,Passenger cars,5194,6018,74579,2510,1868,1246,2672,29027,339,23764,1941
08/01/1984,Trucks,3024,2486,22892,1090,782,537,777,8012,106,4930,1148
09/01/1984,Trucks,2771,2096,20422,840,724,474,737,7601,79,4066,1034
