REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015,Canada,2016A000011124,Participation rate,Males,15 years and over,Percentage,242,units,0,v2461455,1.9.2.1,70.6,,,,1
2016,Canada,2016A000011124,Participation rate,Males,15 years and over,Percentage,242,units,0,v2461455,1.9.2.1,70.3,,,,1
2017,Canada,2016A000011124,Participation rate,Males,15 years and over,Percentage,242,units,0,v2461455,1.9.2.1,70.2,,,,1
2018,Canada,2016A000011124,Participation rate,Males,15 years and over,Percentage,242,units,0,v2461455,1.9.2.1,69.6,,,,1
1976,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,45.7,,,,1
1977,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,46.5,,,,1
1978,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,47.9,,,,1
1979,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,49.4,,,,1
1980,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,50.6,,,,1
1981,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,52,,,,1
1982,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,52.1,,,,1
1983,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,53,,,,1
1984,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,53.8,,,,1
1985,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,54.9,,,,1
1986,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,55.7,,,,1
1987,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,56.5,,,,1
1988,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,57.4,,,,1
1989,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,58.1,,,,1
1990,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,58.5,,,,1
1991,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,58.4,,,,1
1992,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,57.8,,,,1
1993,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,57.7,,,,1
1994,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,57.5,,,,1
1995,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,57.5,,,,1
1996,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,57.5,,,,1
1997,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,57.8,,,,1
1998,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,58.4,,,,1
1999,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,58.9,,,,1
2000,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,59.4,,,,1
2001,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,59.8,,,,1
2002,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,60.9,,,,1
2003,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.9,,,,1
2004,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62,,,,1
2005,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.7,,,,1
2006,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.9,,,,1
2007,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62.5,,,,1
2008,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62.6,,,,1
2009,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62.4,,,,1
2010,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62.4,,,,1
2011,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62.2,,,,1
2012,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62.1,,,,1
2013,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,62.2,,,,1
2014,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.6,,,,1
2015,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.2,,,,1
2016,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.3,,,,1
2017,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.5,,,,1
2018,Canada,2016A000011124,Participation rate,Females,15 years and over,Percentage,242,units,0,v2461665,1.9.3.1,61.3,,,,1
1976,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,57.1,,,,1
1977,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,56.9,,,,1
1978,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,57.5,,,,1
1979,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,58.9,,,,1
1980,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,59.4,,,,1
1981,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,60.1,,,,1
1982,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,57.3,,,,1
1983,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,56.9,,,,1
1984,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,57.7,,,,1
1985,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,58.8,,,,1
1986,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,59.8,,,,1
1987,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,60.6,,,,1
1988,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.7,,,,1
1989,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,62.2,,,,1
1990,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.7,,,,1
1991,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,59.7,,,,1
1992,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,58.3,,,,1
1993,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,57.9,,,,1
1994,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,58.4,,,,1
1995,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,58.7,,,,1
1996,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,58.5,,,,1
1997,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,59,,,,1
1998,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,59.7,,,,1
1999,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,60.6,,,,1
2000,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.3,,,,1
2001,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.1,,,,1
2002,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.7,,,,1
2003,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,62.4,,,,1
2004,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,62.6,,,,1
2005,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,62.6,,,,1
2006,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,62.8,,,,1
2007,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,63.4,,,,1
2008,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,63.4,,,,1
2009,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.5,,,,1
2010,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.5,,,,1
2011,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.7,,,,1
2012,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.7,,,,1
2013,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.8,,,,1
2014,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.4,,,,1
2015,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.3,,,,1
2016,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.1,,,,1
2017,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.6,,,,1
2018,Canada,2016A000011124,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2461266,1.10.1.1,61.6,,,,1
1976,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,72.7,,,,1
1977,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,71.9,,,,1
1978,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,72,,,,1
1979,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,73.1,,,,1
1980,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,72.8,,,,1
1981,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,72.8,,,,1
1982,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,68.4,,,,1
1983,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.4,,,,1
1984,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,68,,,,1
1985,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,68.7,,,,1
1986,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,69.6,,,,1
1987,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,70.3,,,,1
1988,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,70.9,,,,1
1989,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,71.1,,,,1
1990,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,69.9,,,,1
1991,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,66.9,,,,1
1992,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65,,,,1
1993,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,64.6,,,,1
1994,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.1,,,,1
1995,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.4,,,,1
1996,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65,,,,1
1997,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.5,,,,1
1998,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,66,,,,1
1999,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,66.7,,,,1
2000,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.3,,,,1
2001,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,66.8,,,,1
2002,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.1,,,,1
2003,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.6,,,,1
2004,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.7,,,,1
2005,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.7,,,,1
2006,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.6,,,,1
2007,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,67.9,,,,1
2008,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,68,,,,1
2009,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.1,,,,1
2010,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.3,,,,1
2011,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.7,,,,1
2012,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.5,,,,1
2013,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.6,,,,1
2014,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.4,,,,1
2015,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.3,,,,1
2016,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,64.9,,,,1
2017,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.4,,,,1
2018,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2461476,1.10.2.1,65.4,,,,1
1976,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,41.9,,,,1
1977,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,42.3,,,,1
1978,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,43.4,,,,1
1979,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,45.1,,,,1
1980,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,46.4,,,,1
1981,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,47.7,,,,1
1982,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,46.5,,,,1
1983,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,46.8,,,,1
1984,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,47.7,,,,1
1985,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,49.1,,,,1
1986,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,50.3,,,,1
1987,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,51.3,,,,1
1988,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,52.7,,,,1
1989,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,53.6,,,,1
1990,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,53.8,,,,1
1991,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,52.8,,,,1
1992,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,51.9,,,,1
1993,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,51.5,,,,1
1994,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,51.9,,,,1
1995,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,52.2,,,,1
1996,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,52.1,,,,1
1997,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,52.6,,,,1
1998,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,53.7,,,,1
1999,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,54.6,,,,1
2000,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,55.4,,,,1
2001,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,55.7,,,,1
2002,Canada,2016A000011124,Employment rate,Females,15 years and over,Percentage,242,units,0,v2461686,1.10.3.1,56.6,,,,1
